Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,claimed_at,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,completion_percent_cache,bully,secret,replied_to_at_least_one_review_cache,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,subdomain
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2665018,NA,/companies/2665018-howden-construction?searched_category_id=337&service_area=1678222,NA,howden-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1728070,Howden Construction,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1678222,0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2673257,NA,/companies/2673257-nienhuis-contracting?searched_category_id=337&service_area=1686461,NA,nienhuis-contracting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1736309,Nienhuis Contracting,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1686461,0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2677339,NA,/companies/2677339-royal-concrete-finishers-ltd?searched_category_id=337&service_area=1690543,NA,royal-concrete-finishers-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1740391,Royal Concrete Finishers Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1690543,0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2681507,NA,/companies/2681507-vector-construction-ltd?searched_category_id=337&service_area=1694711,NA,vector-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1744559,Vector Construction Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1694711,0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2681498,NA,/companies/2681498-universal-building-supplies-ltd?searched_category_id=337&service_area=1694702,NA,universal-building-supplies-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1744550,Universal Building Supplies Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1694702,0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2966744,,/companies/2966744-brain-construction?searched_category_id=337&service_area=2276980,"We offer high-quality construction service with innovation and excellence. From new driveways to stamped patios, we can give you any type of concrete you are looking for:

New Concrete; Resurfaced Concrete; Slabs; Foundations; Stamped Concrete; Stained Concrete; Concrete Repair; Interior Concrete; Concrete Curbs; Walkways; Driveways; Patios; Pool Decks; Finished Basements; Garage Floor Coatings.",brain-construction,2022-04-04T00:35:38.000-04:00,NA,NA,NA,,,,,NA,NA,,,,,FALSE,FALSE,,,FALSE,FALSE,,2028662,Brain construction,0,0,31,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2022-04-04T00:38:39.000-04:00,FALSE,0,0,31,0,FALSE,39eb3889735bc32172e265e603a11d5ab35ced83,FALSE,TRUE,FALSE,2276980,-1.0,337,NA,NA,
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2670518,NA,/companies/2670518-martensville-kwik-kerb?searched_category_id=337&service_area=1683722,NA,martensville-kwik-kerb,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1733570,Martensville Kwik Kerb,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,2015-03-31T17:02:56.000-04:00,FALSE,0,0,0,NA,FALSE,f55e073d59d1f924892a2876c2752a73f7f91513,FALSE,FALSE,FALSE,1683722,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2654247,NA,/companies/2654247-core-cut-industries-ltd?searched_category_id=337&service_area=1667451,NA,core-cut-industries-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1717299,Core-Cut Industries Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1667451,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2659112,NA,/companies/2659112-eagle-enterprises-ltd?searched_category_id=337&service_area=1672316,NA,eagle-enterprises-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1722164,Eagle Enterprises Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1672316,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2667185,NA,/companies/2667185-j-t-construction-ltd?searched_category_id=337&service_area=1680389,NA,j-t-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1730237,J & T Construction Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1680389,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2645628,NA,/companies/2645628-active-woody-s-concrete-construction-services-ltd?searched_category_id=337&service_area=1658832,NA,active-woody-s-concrete-construction-services-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1708680,Active Woody'S Concrete & Construction Services Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1658832,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2665018,NA,/companies/2665018-howden-construction?searched_category_id=337&service_area=1678222,NA,howden-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1728070,Howden Construction,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1678222,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2673257,NA,/companies/2673257-nienhuis-contracting?searched_category_id=337&service_area=1686461,NA,nienhuis-contracting,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1736309,Nienhuis Contracting,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1686461,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2677339,NA,/companies/2677339-royal-concrete-finishers-ltd?searched_category_id=337&service_area=1690543,NA,royal-concrete-finishers-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1740391,Royal Concrete Finishers Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1690543,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2681507,NA,/companies/2681507-vector-construction-ltd?searched_category_id=337&service_area=1694711,NA,vector-construction-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1744559,Vector Construction Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1694711,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2681498,NA,/companies/2681498-universal-building-supplies-ltd?searched_category_id=337&service_area=1694702,NA,universal-building-supplies-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1744550,Universal Building Supplies Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1694702,-1.0,337,NA,NA,NA
https://homestars.com/on/saskatoon/concrete-contractors,61,"c(""https://homestars.com/on/saskatoon/concrete-contractors?&page=2&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=3&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=4&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=5&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=6&"", ""https://homestars.com/on/saskatoon/concrete-contractors?&page=7&"")",Concrete Contractors,2711526,NA,/companies/2711526-cindercrete-products-ltd?searched_category_id=337&service_area=1724730,NA,cindercrete-products-ltd,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1774578,Cindercrete Products Ltd,0,0,0,NA,"Concrete Contractors, Impressed concrete, poured concrete, stamped concrete, radiant heating, concrete floors, contractors, concrete repair, concrete in, masonry, asphalt, paving, pavers, in the driveway, driveway, construction companies, driveways, block of concrete, concrete block, concrete mix, concret, concrete blocks, concrete slab, cost of concrete, concrete cost, concrete wall, price of concrete, concrete price, concrete stain, stamped concrete, concrete prices, repair concrete, how to repair concrete, repair of concrete, concrete repair, concrete slabs, decorative concrete, concrete decorative, staining concrete, concrete staining, concrete walls, countertop concrete, concrete countertops, patio ideas, cement companies, ready mix concrete, concrete ready mix, slabjack, slabjacking, mudjack, mudjacking, Driveway, caulking,,",0,NA,FALSE,0,0,0,NA,FALSE,NA,FALSE,FALSE,FALSE,1724730,0,337,NA,NA,NA
